EGR,phi,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.3,1.0500000000000003,100000.00000000006,299.9999999999999,2157.8480844626283,0.345197905911043,0.00037615318521991287,-2.4777557099789063e-14,0.0007178890868677216,0.1153867707651288,0.18871334828820155
0.5,1.0500000000000003,100000.00000000006,299.9999999999998,2043.512538162389,0.2605841088123497,0.000463707711273205,-1.0381025863944083e-14,0.0003009944655911324,0.16146525599330294,0.17912695491659245
0.0,1.0500000000000003,500000.0000000003,300.0,2265.243941754233,0.2176243726942892,0.000127219926283658,-8.038126205212021e-12,0.00029348272288801683,0.07905226036627701,0.19675573443483863
0.1,1.0500000000000003,500000.0000000005,300.0,2236.858316209554,0.20549286845561215,0.00013272855851700782,-6.743670926455509e-18,0.0002637318749992891,0.08906571231810416,0.19463345145814312
0.3,1.0500000000000003,500000.0000000003,299.9999999999999,2164.424175650521,0.17491747030623966,0.00014875966416931678,-4.2891441501224265e-14,0.00018006523951861952,0.11652529354857845,0.1888149157372104
0.5,1.0500000000000003,500000.00000000035,299.9999999999998,2045.6226707539654,0.1315928938886865,0.00018372948193539672,-4.5996759396363474e-14,6.609548465788033e-05,0.16197313484786371,0.17916904432449837
0.0,1.1000000000000003,100000.00000000007,300.0,2217.676197968398,0.4389009144013311,0.00030817978019010225,-4.1434688327943095e-13,0.00013968358081922842,0.06440660524865681,0.20329877043709269
0.1,1.1000000000000003,100000.00000000007,300.00000000000017,2189.5158514491154,0.4133673654948787,0.0003215143852900483,-2.919430260097344e-10,0.00013129885228199293,0.07486969614110096,0.20102965402786765
0.3,1.1000000000000003,100000.00000000009,300.0000000000001,2114.572576635044,0.35011376761059476,0.0003629305563844523,-8.374572104635205e-12,9.129312906981104e-05,0.10355288178748771,0.1948202693046108
0.5,1.1000000000000003,100000.00000000006,300.0000000000002,1995.2029874133448,0.2612455183705805,0.00044949407785126975,-3.8960953896818184e-11,3.28842910257902e-05,0.15093597695004993,0.18455768920445853
0.0,1.1000000000000003,500000.00000000035,300.0,2220.0285007444827,0.2224011393015336,0.0001210737659932383,-1.3468563913179858e-09,2.9384475288117747e-05,0.06463433504782842,0.2033211993876314
0.1,1.1000000000000003,500000.00000000023,300.00000000000017,2189.5742544272057,0.20913074694996148,0.00012726592792124749,-7.379651569385865e-12,2.6730980788615894e-05,0.07508669023635528,0.20105067757658437
0.3,1.1000000000000003,500000.0000000004,300.0000000000001,2115.3034443166266,0.17683525082425663,0.0001432675426867174,-7.288729350213253e-11,1.866249144841756e-05,0.10370567791553077,0.19483442063396766
0.5,1.1000000000000003,500000.00000000035,300.0000000000002,1994.6068778961685,0.13170911001722538,0.0001781588829955307,-8.739221231405745e-11,6.536353659770869e-06,0.1509926513796475,0.1845625521575362
0.0,1.1500000000000004,100000.00000000006,300.0,2169.917739213236,0.4437404764269074,0.00029753591250868805,-5.56205915381651e-10,2.0202501588390286e-05,0.05009531694123253,0.20965848167344234
0.1,1.1500000000000004,100000.00000000004,300.0,2141.3451131662187,0.41701832594730565,0.00031083333839873275,-1.6529588635758344e-10,2.0369579604229027e-05,0.06103130423304931,0.2072444771313399
0.3,1.1500000000000004,100000.00000000004,299.9999999999999,2065.387614510692,0.3510295623151928,0.0003523569236500647,1.098528201966654e-10,1.53499231063035e-05,0.09094497280594262,0.200644975724652
0.5,1.1500000000000004,100000.00000000006,299.9999999999993,1944.5966615741281,0.25895986612157185,0.0004404726935758898,5.215515195790756e-07,5.47102531874275e-06,0.14025402793903413,0.18976709353407714
0.0,1.1500000000000004,500000.00000000023,300.0,2171.2496923237422,0.22467409931342525,0.00011677241085234557,3.3281799473180344e-11,4.127461307018114e-06,0.05012827479736728,0.20966185107218663
0.1,1.1500000000000004,500000.0000000002,300.0,2141.2907786517717,0.21094417922475997,0.00012269763155015113,-5.035888638133311e-10,4.079957891258966e-06,0.06106487728103074,0.20724785367060466
0.3,1.1500000000000004,500000.0000000003,299.9999999999999,2065.404475634627,0.1772252793162279,0.00013912255720355965,-2.143406876475795e-10,3.0753375160918948e-06,0.09097063765137263,0.2006474391146753
0.5,1.1500000000000004,500000.00000000023,299.9999999999993,1943.9243027921696,0.13037823233689355,0.0001748454279063031,3.758500872551823e-07,1.0819240951063569e-06,0.1402629437870349,0.18976816254283968
0.0,1.2000000000000004,100000.00000000003,300.00000000000017,2120.6592067322445,0.44637356925796207,0.0002901459626802883,1.529275154227454e-05,2.9606118845137716e-06,0.036012173753562964,0.21580271483314564
0.1,1.2000000000000004,100000.00000000007,299.9999999999999,2092.738814337073,0.41785796348075893,0.0003024711934250866,1.122491227083515e-05,3.4548712124524887e-06,0.047421030158035754,0.21325174341189437
0.3,1.2000000000000004,100000.00000000003,300.0000000000001,2016.364624244081,0.3496006063903947,0.00034443603006837134,1.9051781908173667e-05,3.035234606840727e-06,0.07863930241441787,0.2062559674702411
0.5,1.2000000000000004,100000.00000000004,300.0,1902.1270997721242,0.25520485927867936,0.00043597884405994656,0.0009695454654556864,1.484973606712707e-06,0.13302743345261253,0.19324355957314324
0.0,1.2000000000000004,500000.0000000003,300.00000000000017,2122.2374574056244,0.2257234404664349,0.00011376600869914088,1.798633385226788e-05,6.072719660273072e-07,0.036025239619154256,0.21579899828665944
0.1,1.2000000000000004,500000.00000000047,299.9999999999999,2093.0312759499025,0.21144005090895784,0.00011941915478590979,1.4170372500781636e-05,6.952295284209694e-07,0.047435795793538994,0.21324769738630295
0.3,1.2000000000000004,500000.00000000035,300.0000000000001,2016.1260461194818,0.17661136216767293,0.00013627297470522628,3.072720281247876e-05,6.065317798724761e-07,0.07868121198128276,0.2062379346134697
0.5,1.2000000000000004,500000.0000000003,300.0,1901.9311021459275,0.1285391177838756,0.0001730926888852919,0.0010513843649636715,3.013029407053794e-07,0.13329672808367307,0.19311199766866596
