Grid Points:         ,224                 ,Sl=                ,0.49959996846774873
x_axis               ,u                   ,Temperature        ,rho                 ,Pressure ,N2                 ,H2                    ,H                       ,O2                     ,O                       ,H2O                    ,OH                     ,CO                     ,CO2                    ,CH4                    ,CH3                    ,CH2O                    ,C2H6                    ,C2H2                   ,CH2(L1)                 ,FCO2                     ,FN2                     ,FH2O                    ,w_N2     ,w_H2    ,w_H     ,w_O2    ,w_O     ,w_H2O    ,w_OH     ,w_CO               ,w_CO2   ,w_CH4    ,w_CH3    ,w_CH2O   ,w_C2H6   ,w_C2H2             ,w_CH2(L1)          ,w_FCO2  ,w_FN2    ,w_FH2O   ,FwRate_1 ,RvRate_1 ,NetRate_1 ,Heat_release
0.0103359375         ,0.5015569310480735  ,451.9264499929771  ,3.522448507354459   ,500000.0 ,0.718789130681392  ,0.0031736233746366125 ,1.3780574754736366e-15  ,0.21830094251681167    ,1.2930590346119428e-13  ,0.00018917519765206898 ,4.171366686799479e-12  ,2.390999651439137e-05  ,2.8589398221788558e-06 ,0.05951896788920851    ,6.616919816278179e-09  ,5.366667469400984e-07   ,2.0356118839450358e-07  ,6.445548052748778e-07  ,1.099096946619621e-19   ,1.977962173399974e-109   ,4.340815266621153e-58   ,3.565010073921292e-61   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-54818694.27089323
0.010359374999999999 ,0.5036744530914531  ,453.8656214758108  ,3.5076396118164306  ,500000.0 ,0.7187338024256648 ,0.003162802260523264  ,3.651898783679734e-15   ,0.21820753071179072    ,3.4641541917729486e-13  ,0.0003788885442529116  ,1.1164780604937026e-11 ,5.235624291950986e-05  ,7.2267802480027795e-06 ,0.0594539824672755     ,1.3924088878610982e-08 ,1.3397010056121719e-06  ,5.397366589055453e-07   ,1.5171940570309976e-06 ,5.405081146084259e-19   ,4.760422946950967e-109   ,8.007690271255522e-58   ,7.135388753133386e-61   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-54558567.04968655
0.010382812499999998 ,0.5082005033727397  ,457.96413349722184 ,3.476400458871157   ,500000.0 ,0.7186189907030253 ,0.0031483043133202757 ,1.1949644413449457e-14  ,0.21799385300256655    ,9.38814318477921e-13    ,0.0007776310333729894  ,3.652046528600717e-11  ,0.00011784775436336156 ,1.8828440591657742e-05 ,0.059315916700410795   ,3.019969216040189e-08  ,3.445949400106124e-06   ,1.4757556402401014e-06  ,3.6761101454122654e-06 ,3.0597872102945885e-18  ,1.2078498548933286e-108  ,1.5951216513503204e-57  ,1.4635739055760705e-60  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-54015209.41326788
0.010394531249999998 ,0.5123626450850159  ,461.7097541269545  ,3.448160165599876   ,500000.0 ,0.7185177695244618 ,0.003139274346120947  ,2.8288262216613208e-14  ,0.2177847957515368     ,1.6495114338597505e-12  ,0.0011403965849087702  ,8.682595586825659e-11  ,0.0001823877335924684  ,3.1787893878939386e-05 ,0.0591892638307883     ,4.594551088969315e-08  ,5.771398002040996e-06   ,2.565884038538682e-06   ,5.941018656823105e-06  ,9.495184934842634e-18   ,2.0216492059080897e-108  ,2.3406041557537463e-57  ,2.1453785472153362e-60  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-53525387.89150388
0.010406249999999999 ,0.5188121349479525  ,467.4939806726005  ,3.4052951812716796  ,500000.0 ,0.7183680738141436 ,0.003128885155975092  ,8.004822350580815e-14   ,0.21744492462385048    ,2.9625826141512783e-12  ,0.0016968116906553733  ,2.3419263721303084e-10 ,0.00028794749635938717 ,5.52266886283786e-05   ,0.05899368333187014    ,7.137882784393358e-08  ,9.935492519027617e-06   ,4.606020675521105e-06   ,9.834069259971694e-06  ,3.3873054739322955e-17  ,3.489582840251111e-108   ,3.5090059074677953e-57  ,3.190267508201051e-60   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-52779879.414161414
0.010412109374999999 ,0.5233470071857229  ,471.5521577411487  ,3.3757878403163835  ,500000.0 ,0.7182672063934349 ,0.0031231239929520116 ,1.5485471346698056e-13  ,0.21719538402279906    ,4.08979234999562e-12    ,0.0020858800049577478  ,4.2922170506289477e-10 ,0.00036582964565009743 ,7.402660306289159e-05  ,0.058856096682479264   ,9.011231607184508e-08  ,1.3245788230186973e-05  ,6.290061618301413e-06   ,1.2826259033107647e-05 ,7.251728967073655e-17   ,4.664866778517375e-108   ,4.3341285901886867e-57  ,3.919789193340415e-60   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-52261894.97497074
0.01041796875        ,0.5290902228271672  ,476.6847721331343  ,3.339144038011541   ,500000.0 ,0.7181442495074861 ,0.003116990247708978  ,3.104966260424266e-13   ,0.21686955119935006    ,5.73739741987044e-12    ,0.0025754808043158754  ,7.922213903352095e-10  ,0.0004678791526041614  ,0.0001002521732659707  ,0.05868209165282371    ,1.1469327726292651e-07 ,1.7830744930826216e-05  ,8.691313128371031e-06   ,1.686771283925644e-05  ,1.5915818321573534e-16  ,6.301929529664474e-108   ,5.3657033896263e-57     ,4.836047982040903e-60   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-51610887.02786323
0.010423828125       ,0.536338401327605   ,483.154586140294   ,3.2940182145272074  ,500000.0 ,0.7179955887108174 ,0.0031104924907220583 ,6.467417330799376e-13   ,0.21644569254029097    ,8.221301283522128e-12   ,0.0031889218976294026  ,1.4702008192908488e-09 ,0.0006010843238697656  ,0.0001366731597869622  ,0.05846284606335995    ,1.4706528743265798e-07 ,2.4149954324803357e-05  ,1.2099407617395863e-05  ,2.2302907224712923e-05 ,3.594414779932639e-16   ,8.571391054808942e-108   ,6.661967074398391e-57   ,5.982198295042188e-60   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-50792136.38039034
0.0104296875         ,0.5454474636291518  ,491.27654470124446 ,3.239007568884248   ,500000.0 ,0.7178175669301697 ,0.0031036495616121366 ,1.394306196061908e-12   ,0.21589684012116603    ,1.2123333980373342e-11  ,0.0039534984891750405  ,2.726135053747372e-09  ,0.0007741503249429932  ,0.0001869789497902356  ,0.05818783222077634    ,1.8999798905830453e-07 ,3.28069554520068e-05    ,1.6909355177164894e-05  ,2.9574354095716654e-05 ,8.354178685069563e-16   ,1.1698919025697805e-107  ,8.295101464448109e-57   ,7.408853807113852e-60   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-49757653.05250789
0.010435546875       ,0.5568375501625838  ,501.4218920614999  ,3.172753817711658   ,500000.0 ,0.7176067733137628 ,0.003096492345746488  ,3.1052745118294877e-12  ,0.21519005917896308    ,1.8582482780789393e-11  ,0.004900483213053498   ,5.02494005894632e-09   ,0.000997754863899441   ,0.00025601107262106736 ,0.05784469959174505    ,2.4764612764123804e-07 ,4.458007974083312e-05   ,2.3652033678364174e-05  ,3.9241614031963946e-05 ,2.0023124062007003e-15  ,1.5979739043902957e-107  ,1.0353197413564572e-56  ,9.174145765982155e-60   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-48434711.907979526
0.01044140625        ,0.5709949073689317  ,514.0194971224199  ,3.0940879512644206  ,500000.0 ,0.7173604498776758 ,0.003089065104085649  ,7.154596126557682e-12   ,0.21428587728597845    ,2.9974313156776106e-11  ,0.006064773189438847   ,9.19059490088664e-09   ,0.0012847592557492923  ,0.00035001252044044575 ,0.05741924787143862    ,3.266350495639845e-07  ,6.045105558842569e-05   ,3.302871286571986e-05   ,5.199926396035075e-05  ,4.977279930642793e-15   ,2.1793396734288254e-107  ,1.2941816772414996e-56  ,1.134317946538377e-59   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-46700148.06983805
0.010447265625       ,0.5884692230538132  ,529.5530216023668  ,3.0022104706774337  ,500000.0 ,0.7170770102464432 ,0.0030814259967096246 ,1.709551275823715e-11   ,0.21313800653418558    ,5.1596527724214327e-11  ,0.007484106823931281   ,1.6726562519829375e-08 ,0.001650333392192237   ,0.00047687249198570753 ,0.05689552582251071    ,4.382018169866432e-07  ,8.162495386280232e-05   ,4.594748472118829e-05   ,6.869125637300212e-05  ,1.296261456509524e-14   ,2.961810930918257e-107   ,1.6184819007100704e-56  ,1.3986727023131364e-59  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-44323693.16476144
0.0104501953125      ,0.5986977341256192  ,538.6375738913424  ,2.9509189068567445  ,500000.0 ,0.7169196863148641 ,0.003077517397289371  ,2.7775973791290598e-11  ,0.21244563842168504    ,7.122949285189612e-11   ,0.008312820595653856   ,2.2964735439939174e-08 ,0.0018714087699880848  ,0.0005571311640878817  ,0.05658712928489027    ,5.145162569084019e-07  ,9.487887523373657e-05   ,5.425523095151879e-05   ,7.899636533659985e-05  ,2.185239059500603e-14   ,3.4550545934213454e-107  ,1.8107713295901078e-56  ,1.5527955353401349e-59  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-42695968.672901504
0.010453124999999999 ,0.610054731673191   ,548.7187143382312  ,2.8959835427848555  ,500000.0 ,0.7167527722589246 ,0.0030735837467988658 ,4.5573014077079635e-11  ,0.2116638088757417     ,1.004781041067251e-10   ,0.009227019786693973   ,3.1517614489979954e-08 ,0.0021215017615962895  ,0.0006508544289685387  ,0.056244695118264146   ,6.096082807040994e-07  ,0.00011022944276751614  ,6.407047462472834e-05   ,9.08228336357616e-05   ,3.746749276943462e-14   ,4.027887212068996e-107   ,2.023246527900013e-56   ,1.7223906099199622e-59  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-40642329.38431655
0.010456054687499997 ,0.6226318759482589  ,559.8764071688495  ,2.8374847664728584  ,500000.0 ,0.7165767343224253 ,0.0030696368723048587 ,7.611809309413549e-11   ,0.21078336697651984    ,1.4534126389299862e-10  ,0.010232559330913866   ,4.332040051637073e-08  ,0.0024036539680171993  ,0.0007599448312240872  ,0.05586541436343442    ,7.299553553712928e-07  ,0.00012793520262637317  ,7.562705970740051e-05   ,0.00010435357554574435 ,6.552510508887504e-14   ,4.69104751784523e-107    ,2.2578828299951884e-56  ,1.9084970803285495e-59  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-37959176.755516276
0.010458984374999997 ,0.6365220614959155  ,572.1914525586407  ,2.775565168898629   ,500000.0 ,0.7163922590998413 ,0.0030656892107077814 ,1.2974541049655178e-10  ,0.20979471951693685    ,2.1619720046253112e-10  ,0.0113351777889724     ,5.969726996892757e-08  ,0.0027210692915587303  ,0.0008864879321436379  ,0.05544641698004417    ,8.848663057555882e-07  ,0.00014826602928066901  ,8.918488394448653e-05   ,0.0001197843569345986  ,1.1711115325507988e-13  ,5.456228584942387e-107   ,2.5167448642088187e-56  ,2.1121334881046473e-59  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-34334148.389460325
0.010461914062499997 ,0.6518183703878445  ,585.7445301207875  ,2.710430609791499   ,500000.0 ,0.7162002687798793 ,0.0030617536569322976 ,2.2572171389294767e-10  ,0.20868789633407345    ,3.3144661524786306e-10  ,0.01254041533586649    ,8.248380726011982e-08  ,0.003077095866256343   ,0.001032752494224038   ,0.054984796382218794   ,1.0879004073227573e-06 ,0.00017149666373062424  ,0.00010503051274851907  ,0.0001373230324731692  ,2.1407123399902667e-13  ,6.336062156222629e-107   ,2.8019733112263837e-56  ,2.334283631934699e-59   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-29288088.99565003
0.010464843749999998 ,0.6686129449801924  ,600.6151730744261  ,2.642348576089825   ,500000.0 ,0.716001930651595  ,0.0030578434016822554 ,3.999584292112589e-10   ,0.20745262810202392    ,5.244078971582085e-10   ,0.013853533120138659   ,1.1415713936056449e-07 ,0.003475204489744769   ,0.0012011875692609065  ,0.05447763539858833    ,1.3589362851186382e-06 ,0.00019789740533821454  ,0.00012347731142022518  ,0.00015718853201691164 ,3.9997845372048017e-13  ,7.34408524439645e-107    ,3.1157697430528025e-56  ,2.5758828495698073e-59  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-22107001.678644538
0.010467773437499998 ,0.686995812293462   ,616.8807028204673  ,2.57164371530254    ,500000.0 ,0.7157986598269221 ,0.0030539717691917562 ,7.185906648461977e-10   ,0.20607843515785737    ,8.563423603877729e-10   ,0.015279437214310345   ,1.579278654136709e-07  ,0.003918964189149699   ,0.001394416462458304   ,0.053922032783499996   ,1.7270501268234277e-06 ,0.0002277214199685868   ,0.0001448649892130618   ,0.00017960963374130976 ,7.62212214207359e-13    ,8.494689758312538e-107   ,3.4603800494597054e-56  ,2.837805351522142e-59   ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,-11778846.088259144
0.010470703124999998 ,0.7070536976411728  ,634.6151586144172  ,2.4986906496884624  ,500000.0 ,0.7155921144373685 ,0.003050152066227761  ,1.300548160787007e-09   ,0.20455472520417986    ,1.4406583622397944e-09  ,0.01682261020104447    ,2.1772204003651666e-07 ,0.004412015715030645   ,0.0016152277167691997  ,0.05331512939211236    ,2.2342024795317943e-06 ,0.0002611886126562251   ,0.00016955840598498743  ,0.00020482358142452764 ,1.4752772744232602e-12  ,9.803057002190714e-107   ,3.8380770596619974e-56  ,3.1208532102145514e-59  ,28.01348 ,2.01588 ,1.00794 ,31.9988 ,15.9994 ,18.01528 ,17.00734 ,28.010399999999997 ,44.0098 ,16.04276 ,15.03482 ,30.02628 ,30.06964 ,26.037879999999998 ,14.026879999999998 ,44.0098 ,28.01348 ,18.01528 ,0.0      ,0.0      ,0.0       ,3033540.0820313254
