grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.018214517143496776,0.5700988743624841,454.432510411922,0.7315539073572103,0.01006413618463542,5.6872832777168745e-08,7.514803323529754e-08,0.17826107909194638,1.1507222860914954e-06,0.018305852497745898,5.130158801770314e-05,1.5161528139003013e-05,1.5185847283651066e-22,8.700497328494408e-17,1.4066672523105156e-10,1.0360178285804902e-11,4.159768551324873e-06,0.0849941304613277,0.0034355069211707465,0.0010161788440520767,9.655853008871557e-10,0.00016406001256132123,2.4250700659239878e-11,1.2533465852337427e-05,3.1896879450355294e-05,1.354121766075198e-18,3.769318103908814e-06,2.1751498339642152e-12,3.331459894567289e-05,4.927683345451957e-08,9.029738692153388e-05,1.0799410302002415e-11,2.390011490910898e-06,1.298200403974057e-09,1.4643650592786947e-12,3.223604073101984e-11,2.5417011298013334e-09,7.415334000697504e-09,4.202812689103304e-16,3.130523634516206e-07,2.9154757234232463e-07,1.7547064198484403e-09,6.221549300501493e-10,2.42828260495711e-19,1.0769468532698665e-07,1.6410257618569064e-10,1.4967807138105342e-17,1.97581712736013e-09,2.65012496638924e-11,1.9559123255889622e-08,4.873737895028294e-11,0.7035101816315167,2.212938955802119e-127,1.0138890516061414e-09,7.120984132655771e-07,2.027730949811394e-09,1.2537610139507795e-06
0.018216144747566432,0.5738776390253336,457.39404686237907,0.7267369048002802,0.010119098852622589,6.394159436722133e-08,7.849269747580061e-08,0.17804677276688316,1.1965391619816788e-06,0.018625843531067908,5.249386011689356e-05,1.535996197332122e-05,2.0840979628548433e-22,1.0648944452434953e-16,1.5288506765978757e-10,1.1304342357503011e-11,4.345315038207198e-06,0.08482585807266653,0.0035067003169768946,0.0010430233973097705,1.032094311090818e-09,0.0001679954627764036,2.598939351560254e-11,1.293064710353764e-05,3.272061536077354e-05,1.6273066527144484e-18,3.864165687069362e-06,2.402459004230407e-12,3.417199344420346e-05,5.208878578285968e-08,9.283016879013328e-05,1.1689109633800485e-11,2.462446010474033e-06,1.337463751782723e-09,1.5103428237384892e-12,3.387533758488973e-11,2.5748176655453716e-09,7.551065076388242e-09,4.970986102255558e-16,3.220205749366502e-07,2.957785458018001e-07,1.8015405378220877e-09,6.348516592877076e-10,2.8709235301920994e-19,1.1051209765297397e-07,1.6836349512735144e-10,1.800844039133514e-17,2.0283439304630842e-09,2.7205799191713916e-11,2.007902867586573e-08,5.0057427188284e-11,0.703409337765107,2.2566052693396384e-127,1.0807041391316105e-09,7.379445370188994e-07,2.2835323298466396e-09,1.2924543447318912e-06
0.01821777235163609,0.577707424206561,460.3952875022158,0.7219191612288904,0.010174132389538302,7.18422274145727e-08,8.200505769166751e-08,0.17782920450205533,1.2443238011212444e-06,0.018949677009920958,5.370721084250007e-05,1.5558249443137074e-05,2.8576405445812633e-22,1.3031557191461494e-16,1.6623852973957028e-10,1.2339890631053877e-11,4.5396662525544465e-06,0.0846553852758187,0.00357906526726406,0.0010704551668502267,1.1032795709255178e-09,0.0001720002990387432,2.786110582909384e-11,1.3336139453417952e-05,3.3560646092183725e-05,1.955851344477166e-18,3.960975712206367e-06,2.6541374383469012e-12,3.504736250682441e-05,5.506067471493685e-08,9.542207775925537e-05,1.2652269456757374e-11,2.5367405061787807e-06,1.3777274375189283e-09,1.558240235078515e-12,3.55909511254279e-11,2.608240379467011e-09,7.688576430967287e-09,5.875454382391668e-16,3.312327514964213e-07,2.999834111700769e-07,1.849413054122655e-09,6.47747693045719e-10,3.39413659016731e-19,1.1338896225810644e-07,1.7270747377589446e-10,2.1658340206825854e-17,2.08203031060445e-09,2.7925902935669783e-11,2.06104058410309e-08,5.140805838981833e-11,0.7033080742044461,2.3008828400632442e-127,1.1519169997398806e-09,7.646132739888279e-07,2.5690858725556116e-09,1.3321669784723962e-06
0.01821939995570574,0.5815884038673255,463.4363550129124,0.717101744713567,0.010229234007869153,8.066356151377304e-08,8.569398923856184e-08,0.17760835059241242,1.2941624606251357e-06,0.0192773557223814,5.4941566140394386e-05,1.5756308195631155e-05,3.914806914699526e-22,1.5943976178761337e-16,1.8083814878950529e-10,1.3476002103831152e-11,4.743231245593443e-06,0.0844827019321251,0.0036526118735825163,0.0010984825242486736,1.1794754061132733e-09,0.00017607484961789405,2.987693314381846e-11,1.3749864888999847e-05,3.441708305681719e-05,2.350986257006333e-18,4.059773916269714e-06,2.932864651474634e-12,3.5940932935773676e-05,5.820112818049923e-08,9.80740131452757e-05,1.3695020638466858e-11,2.61292982134209e-06,1.4190094022018326e-09,1.6081566375814286e-12,3.738598308906226e-11,2.641970013989548e-09,7.827872978300257e-09,6.9393005373825e-16,3.4069439175665353e-07,3.04158063926447e-07,1.8983391483736856e-09,6.608440818976249e-10,4.0126060634554213e-19,1.1632602890687191e-07,1.7713465534447938e-10,2.6037859711861057e-17,2.136893152622835e-09,2.8661787297819758e-11,2.1153421152351567e-08,5.278981556595439e-11,0.7032064042799528,2.345775175470783e-127,1.2278026794868438e-09,7.921248317310505e-07,2.887407236485115e-09,1.3729185725368449e-06
0.018221027559775393,0.5855207426687877,466.51736460840436,0.712285712060398,0.010284400943290096,9.050222779933341e-08,8.956883717269481e-08,0.17738418769839004,1.3461447017960462e-06,0.019608881781622435,5.619681670072785e-05,1.5954055121126966e-05,5.357868189057981e-22,1.9502321539967714e-16,1.9680517797693013e-10,1.4722767591573867e-11,4.956436419066369e-06,0.08430779816037053,0.0037273501447950197,0.0011271138508703307,1.261038897763708e-09,0.00018021941715050564,3.2048929510052585e-11,1.4171727379501591e-05,3.529002947168248e-05,2.8261818365753998e-18,4.160586034415304e-06,3.241593975710834e-12,3.685293042128705e-05,6.151918303461826e-08,0.00010078687329656258,1.4823959597820158e-11,2.6910492156476063e-06,1.4613277239824856e-09,1.6601969241580483e-12,3.926363702624364e-11,2.676007333677221e-09,7.968959328953726e-09,8.189233237209937e-16,3.504110507209893e-07,3.082983070262257e-07,1.948334028463693e-09,6.741418001879679e-10,4.743563056881308e-19,1.1932404507515995e-07,1.8164507405243966e-10,3.128955264933463e-17,2.19294937830528e-09,2.9413679149113486e-11,2.1708241283270074e-08,5.4203251488065e-11,0.7031043414931896,2.3912856755855318e-127,1.3086519139932066e-09,8.204996919208389e-07,3.24175903711742e-09,1.4147289770265498e-06
0.018222655163845046,0.5895045959773376,469.6384240450455,0.7074721078740062,0.0103396304558903,1.0146317015175157e-07,9.363943912093136e-08,0.17715669285193306,1.400363424420919e-06,0.01994425663575002,5.7472815910688175e-05,1.615140643786831e-05,7.325100676883742e-22,2.3847481688211994e-16,2.1427222630044888e-10,1.609127460970617e-11,5.179726090824985e-06,0.08413066433611872,0.003803289995396819,0.0011563575361899893,1.3483520660074975e-09,0.00018443427806683665,3.439021975612635e-11,1.4601612028824335e-05,3.617957990292213e-05,3.397608739582827e-18,4.263437796061215e-06,3.5835928725521114e-12,3.7783579444215734e-05,6.502429743414161e-08,0.00010356155509715752,1.6046197080716595e-11,2.7711343806504423e-06,1.504700619667214e-09,1.7144718193164197e-12,4.122722040206782e-11,2.7103531286184148e-09,8.111839791439985e-09,9.656108562177233e-16,3.6038833548963084e-07,3.1239985539526165e-07,1.9994129276769123e-09,6.876417407840674e-10,5.607287922037324e-19,1.2238375580181447e-07,1.8623864587483434e-10,3.758254060688222e-17,2.2502159442124134e-09,3.018180579619987e-11,2.2275033146082048e-08,5.56489293801906e-11,0.7030018995070653,2.4374176310131285e-127,1.3947718386805428e-09,8.497586065334872e-07,3.6356636205314725e-09,1.4576182349599781e-06
0.0182242827679147,0.5935401098772312,472.7996336374847,0.7026619636595354,0.010394919831353194,1.13660168630985e-07,9.791614914747732e-08,0.1769258434622483,1.4569148901113484e-06,0.020283481078014677,5.876937783774586e-05,1.63482777798539e-05,1.00031184266876e-21,2.9150210329932255e-16,2.333843459154423e-10,1.7593696914054945e-11,5.413563065517499e-06,0.08395129109088607,0.0038804412439275666,0.0011862219761474898,1.4418236470781867e-09,0.00018871968203407161,3.691510247092133e-11,1.5039384228574651e-05,3.7085819797057924e-05,4.0846730532084335e-18,4.368354921169625e-06,3.9624789360835575e-12,3.873310317871984e-05,6.872636290047684e-08,0.00010639895345431045,1.736940507099059e-11,2.853221456839516e-06,1.549146446754819e-09,1.7710981718264371e-12,4.3280146683519256e-11,2.7450082179233396e-09,8.256518373625116e-09,1.137551185964841e-15,3.706319005870059e-07,3.1645834091297274e-07,2.0515911018935094e-09,7.013447095479756e-10,6.627651968202978e-19,1.2550590354803583e-07,1.909151588103687e-10,4.511730301664327e-17,2.308709839694348e-09,3.0966394950437926e-11,2.285396385881168e-08,5.712742367808486e-11,0.7028990921359813,2.4841742220266607e-127,1.4864867102047317e-09,8.799225936770818e-07,4.0729157497318685e-09,1.5016065826098797e-06
0.018225910371984354,0.5976274211902944,476.0010862802136,0.6978562969649346,0.010450266382089742,1.2721637417225243e-07,1.0240986265748526e-07,0.1766916173212898,1.5158987335265177e-06,0.020626555257359507,6.008627525653266e-05,1.6544584287641236e-05,1.3643261011632226e-21,3.561721227571425e-16,2.543001308424202e-10,1.9243390193133285e-11,5.65842920958905e-06,0.08376966931116712,0.003958813611472404,0.0012167155715398057,1.5418908591731859e-09,0.00019307585141715658,3.963915706077148e-11,1.548488881515053e-05,3.800882499919371e-05,4.910653433704599e-18,4.475363116761491e-06,4.382256910594426e-12,3.970172339510788e-05,7.263571599909057e-08,0.00010929996076907202,1.8801863906061078e-11,2.937347052309418e-06,1.5946837060256448e-09,1.83019925691977e-12,4.542593741052175e-11,2.7799734533378637e-09,8.402998784286535e-09,1.3388410152681219e-15,3.8114744288741353e-07,3.204693178967095e-07,2.1048838268613428e-09,7.152514195278881e-10,7.832740247356341e-19,1.2869122806466906e-07,1.9567426267177685e-10,5.4131174947766015e-17,2.368448085109636e-09,3.1767674699271366e-11,2.3445200712577462e-08,5.863932085906496e-11,0.7027959333359344,2.5315585168318483e-127,1.5841386365233254e-09,9.110129330617637e-07,4.5575951039730405e-09,1.5467144500035263e-06
0.01822753797605401,0.6017666575024047,479.24286747453533,0.6930561105646248,0.01050566744832321,1.4226485345032952e-07,1.0713204238943674e-07,0.1764539926089701,1.5774179603392105e-06,0.020973478689266616,6.142323773361872e-05,1.674024070201156e-05,1.858332922911937e-21,4.349839964252912e-16,2.771928567302372e-10,2.105499411626105e-11,5.914826029826872e-06,0.08358579013732101,0.004038416720248992,0.0012478467264501352,1.6490212413175472e-09,0.0001975029807578195,4.2579358494554274e-11,1.593794923470494e-05,3.894866125831473e-05,5.9034605200836455e-18,4.584488073670419e-06,4.847358449696519e-12,4.06896603628975e-05,7.676314956518834e-08,0.0001122654663890869,2.035251086130805e-11,3.0235482630876232e-06,1.6413310447211927e-09,1.891905087818176e-12,4.7668224247990445e-11,2.815249722974863e-09,8.55128443480616e-09,1.5741882234953933e-15,3.9194069612928903e-07,3.244282690981481e-07,2.1593063955407526e-09,7.293624848707309e-10,9.255575822935878e-19,1.3194046626739046e-07,2.0051545840703288e-10,6.490470467841475e-17,2.42944773025933e-09,3.2585873480134424e-11,2.4048911139436126e-08,6.018522034684812e-11,0.702692437194598,2.579573470951576e-127,1.6880883126272605e-09,9.43051161088608e-07,5.094078487207109e-09,1.5929624615915965e-06
0.018229165580123663,0.6059579371965527,482.5250553607872,0.6882623916853525,0.010561120399125875,1.5894914270209303e-07,1.1209474555765227e-07,0.1762129478980896,1.6415789308356991e-06,0.021324250266872725,6.2779949785274e-05,1.6935161460365947e-05,2.5276338475431768e-21,5.309552735217141e-16,3.0225167539211016e-10,2.3044540862147733e-11,6.183275254713473e-06,0.08339964496232714,0.004119260092279534,0.001279623846715274,1.7637145855879713e-09,0.0002020012362725303,4.5754201037685585e-11,1.6398366720107173e-05,3.990538371992222e-05,7.096541462534553e-18,4.695755463545108e-06,5.362685310380917e-12,4.169713275420494e-05,8.111992340509243e-08,0.00011529635604277659,2.2030991009582345e-11,3.1118626951592046e-06,1.6891072603552958e-09,1.956352736337393e-12,5.0010751016210754e-11,2.850837955165787e-09,8.701378440988526e-09,1.848993389540448e-15,4.030174250110176e-07,3.2833061222020773e-07,2.2148741155254124e-09,7.43678414460739e-10,1.0934963127647387e-18,1.3525435211986795e-07,2.054380869644417e-10,7.776900222760581e-17,2.4917258530506876e-09,3.342122005709378e-11,2.4665262680705922e-08,6.176573549566028e-11,0.7025886179214014,2.6282219257491736e-127,1.7987157585296223e-09,9.76059065541183e-07,5.687051636852313e-09,1.6403714370923042e-06
0.018230793184193315,0.6102013694920752,485.84772075551115,0.6834761112750497,0.010616622633404951,1.774238091930551e-07,1.1731065221495174e-07,0.17596846215898682,1.7084913280767093e-06,0.02167886827230642,6.415604912377388e-05,1.7129260795689103e-05,3.432845114901236e-21,6.477244961057449e-16,3.2968287032502564e-10,2.5229570210476236e-11,6.4643194178800136e-06,0.08321122543042134,0.0042013531481423895,0.0013120553384305858,1.886504969847193e-09,0.00020657075536983417,4.918383173348169e-11,1.686591948429051e-05,4.0879036406277115e-05,8.529956329072844e-18,4.80919093610338e-06,5.933656381606435e-12,4.272435754752394e-05,8.57177744035645e-08,0.00011839351125389407,2.3847710903420993e-11,3.2023284882195046e-06,1.738031305195994e-09,2.023686662262895e-12,5.245737569672512e-11,2.8867391224331825e-09,8.853283624985736e-09,2.1694406181518684e-15,4.1438341886281867e-07,3.3217170696017155e-07,2.271602306538774e-09,7.58199605290938e-10,1.2916469338071424e-18,1.3863361652476302e-07,2.104413177192418e-10,9.311421544695706e-17,2.5552995584017954e-09,3.4273943500395134e-11,2.5294422955731342e-08,6.33814946578501e-11,0.702484489837622,2.6775066056134008e-127,1.9164210556213005e-09,1.0100586798600953e-06,6.341520519260274e-09,1.6889623925140442e-06
0.01823242078826297,0.6144970544899331,489.2109271934339,0.6786982233151104,0.010672171580840549,1.9785501892579233e-07,1.2279309491523326e-07,0.17572051476387926,1.7782681096064887e-06,0.022037330388238213,6.55511250083385e-05,1.73224528379087e-05,4.6548877753796095e-21,7.896727626131258e-16,3.5971117571838165e-10,2.7629251233069007e-11,6.758522443038832e-06,0.0830205234356112,0.004284705205805698,0.0013451496064951487,2.0179628954737256e-09,0.00021121164618787138,5.2890194273230545e-11,1.7340361934720787e-05,4.186965168471957e-05,1.0251657835064219e-17,4.924820116652225e-06,6.566258868809623e-12,4.3771549932061143e-05,9.056892596979853e-08,0.00012155780873570341,2.5813895483237804e-11,3.294984341187196e-06,1.7881222914631217e-09,2.094059051152857e-12,5.50120724113158e-11,2.9229542455885807e-09,9.007002517325708e-09,2.5425985084614083e-15,4.260444848927173e-07,3.3594686258226494e-07,2.329506298011381e-09,7.729263355790764e-10,1.5253565145369013e-18,1.4207898722277553e-07,2.15524136484977e-10,1.1139928215415737e-16,2.6201859774051035e-09,3.514427316918259e-11,2.5936559631112772e-08,6.503314233943741e-11,0.7023800673665158,2.7274301211377183e-127,2.0416250769994847e-09,1.045072276983294e-06,7.062821994015647e-09,1.7387565413643925e-06
0.018234048392332627,0.6188450832236518,492.6147309739728,0.6739296641765467,0.01072776470277326,2.2042110911069197e-07,1.2855608976516222e-07,0.17546908549090934,1.851025441759052e-06,0.022399633709595777,6.696471671686127e-05,1.7514651717430584e-05,6.301533515715686e-21,9.62067499971355e-16,3.9258115944325156e-10,3.026451056910937e-11,7.066470229828716e-06,0.08282753112008685,0.004369325479537328,0.0013789150531962468,2.158697534116689e-09,0.00021592398715233755,5.689718388077476e-11,1.7821423913964476e-05,4.2877249724530927e-05,1.2319011298606185e-17,5.0426686038764425e-06,7.2671039406949555e-12,4.483892321270375e-05,9.568609675766423e-08,0.0001247901197636983,2.794164853628914e-11,3.3898695394929106e-06,1.8393994972822736e-09,2.1676301601708462e-12,5.767893337146258e-11,2.9594843979565677e-09,9.162537359025139e-09,2.976532150334003e-15,4.380064410061688e-07,3.396513460194798e-07,2.3886014267382715e-09,7.878587576413649e-10,1.8008949270353243e-18,1.4559118869954896e-07,2.2068533313775326e-10,1.3316312060207283e-16,2.6864022667620256e-09,3.6032438697589104e-11,2.6591840390357026e-08,6.672134044787546e-11,0.7022753650234875,2.777994966811337e-127,2.1747702068101904e-09,1.0811223627305326e-06,7.856633725488895e-09,1.7897752960477656e-06
0.01823567599640228,0.6232455377155413,496.0591812119577,0.6691713520203532,0.010783399493038115,2.453131638554716e-07,1.3461436896472386e-07,0.17521415452788455,1.9268826156936207e-06,0.02276577475539267,6.839631215459712e-05,1.770577167060054e-05,8.515966184081095e-21,1.171232126432377e-15,4.285586692437173e-10,3.315816721104785e-11,7.388771240101095e-06,0.0826322408725414,0.004455223078884092,0.0014133600768316784,2.3093590875619735e-09,0.0002207078265549146,6.123081384647476e-11,1.8308809971619864e-05,4.390183794289641e-05,1.4800598065974116e-17,5.162761967896707e-06,8.043487148189966e-12,4.5926688715679797e-05,1.0108250860024537e-07,0.00012809130952567277,3.0244016991576454e-11,3.4870239841485365e-06,1.8918823734354998e-09,2.2445686715043315e-12,6.046217079576405e-11,2.9963307097255934e-09,9.319890103765013e-09,3.480427080934688e-15,4.50275108201461e-07,3.4328039050107227e-07,2.4489030346145335e-09,8.029968905406552e-10,2.125608445411361e-18,1.491709421001808e-07,2.2592348888698632e-10,1.5903743519178368e-16,2.7539656084996203e-09,3.693866998439519e-11,2.726043290388945e-08,6.844676963627398e-11,0.7021703974063427,2.8292035201566523e-127,2.3163210430475445e-09,1.1182316687087913e-06,8.728983217129181e-09,1.8420402694524092e-06
0.018237303600471932,0.627698491038072,499.54431989244466,0.6644241862420004,0.010839073478748676,2.727355914811759e-07,1.4098341494859617e-07,0.17495570247569858,2.005961944401069e-06,0.023135749480668995,6.984534661601048e-05,1.7895727146837223e-05,1.1487946557324908e-20,1.424745815661166e-15,4.679323403994964e-10,3.6335073664524786e-11,7.726057084335765e-06,0.08243464532639583,0.004542407007723224,0.0014484930703725484,2.470641265015364e-09,0.00022556318215268288,6.591939436051783e-11,1.880219867322364e-05,4.494341044077318e-05,1.7778353003112208e-17,5.285125748611718e-06,8.903453934296564e-12,4.7035055695111533e-05,1.0677189360537438e-07,0.000131462236448329,3.273505931966033e-11,3.5864882226052645e-06,1.9455905509561503e-09,2.3250520528902463e-12,6.336611879317686e-11,3.0334943724304914e-09,9.479062420127515e-09,4.0647261797942406e-15,4.628563025474793e-07,3.4682920469920713e-07,2.510426466454265e-09,8.183406125311142e-10,2.5080976459341906e-18,1.5281896515150512e-07,2.3123696323275855e-10,1.897613293729493e-16,2.822893209989203e-09,3.786319718658075e-11,2.7942504799446724e-08,7.021013074852864e-11,0.7020651791856185,2.8810580413260235e-127,2.466765077632363e-09,1.1564231447188872e-06,9.68625584200996e-09,1.8955732767333477e-06
0.018238931204541585,0.6322040073799611,503.07018192929775,0.6596890469601083,0.010894784221028794,3.0290670182968386e-07,1.4767949625206653e-07,0.17469371035142728,2.0883886400334994e-06,0.023509553288497943,7.131120171550871e-05,1.8084432917131012e-05,1.5468328139448868e-20,1.7316781604338697e-15,5.110151622887204e-10,3.982226327616608e-11,8.07898310798915e-06,0.0822347373579451,0.00463088616337979,0.0014843224201652118,2.643283882366391e-09,0.00023049004078829947,7.099372431061937e-11,1.930124195197027e-05,4.600194742947851e-05,2.135009515529731e-17,5.409785454326117e-06,9.855870563464663e-12,4.816423124055156e-05,1.127685003658858e-07,0.0001349037514992196,3.5429918304015596e-11,3.68830348138846e-06,2.0005438496098725e-09,2.4092669247206833e-12,6.639523520992613e-11,3.0709766435675923e-09,9.640055693874107e-09,4.741280525079036e-15,4.7575582675224294e-07,3.5029298238402135e-07,2.5731870678912638e-09,8.338896533235757e-10,2.9584231874228343e-18,1.5653597209189336e-07,2.366238806552962e-10,2.2619793285188914e-16,2.893202304279338e-09,3.8806250717012853e-11,2.8638223632792768e-08,7.20121463695878e-11,0.7019597250950139,2.933560672880413e-127,2.6266133468996643e-09,1.1957199506386222e-06,1.0735201741897177e-08,1.9503963372914053e-06
0.018240558808611237,0.6367621421167929,506.63679522736624,0.654966794549012,0.01095052931569275,3.360592818984272e-07,1.547197052387315e-07,0.17442815959108982,2.1742906710488596e-06,0.023887181042037853,7.279320450238015e-05,1.8271804183585224e-05,2.078787229314392e-20,2.1028641855603934e-15,5.581461004776929e-10,4.364910344865651e-11,8.44822897776772e-06,0.08203251008442386,0.0047206693358084984,0.0015208565046730483,2.828075588338691e-09,0.00023548835803081399,7.648729672457957e-11,1.9805564509381823e-05,4.707741464900087e-05,2.5632520499994798e-17,5.5367665606722595e-06,1.0910500809030855e-11,4.931442018565622e-05,1.190870992477844e-07,0.00013841669746297364,3.834489845790415e-11,3.7925117004932194e-06,2.05676228730718e-09,2.4974094331681464e-12,6.955410343813674e-11,3.1087788513456158e-09,9.802871030254338e-09,5.5235152763826534e-15,4.889794613346086e-07,3.5366691257282814e-07,2.6372001833631327e-09,8.496435862003967e-10,3.48834352607224e-18,1.603226736085007e-07,2.4208211708859e-10,2.6935326532949717e-16,2.964910150759928e-09,3.9768061246583976e-11,2.9347756858734645e-08,7.38535624851459e-11,0.7018540499219396,2.9867134396959263e-127,2.7964010449106343e-09,1.2361454477589323e-06,1.1882941466965463e-08,2.0065316769507647e-06
0.018242186412680893,0.6413729418858203,510.24418074799377,0.650258269214915,0.011006306393873101,3.7244116811541715e-07,1.6212199784102064e-07,0.1741590320520693,2.263798598813163e-06,0.02426862707659791,7.429062677455307e-05,1.845775668964239e-05,2.788156090029445e-20,2.5512258777193185e-15,6.096917701568367e-10,4.784745438283473e-11,8.834499268007154e-06,0.08182795686200245,0.00481176520683579,0.001558103693257597,3.025856722826538e-09,0.00024055805783663667,8.243651855275018e-11,2.0314763271315677e-05,4.8169762779153e-05,3.076473703800422e-17,5.666094509830333e-06,1.2078088746617076e-11,5.0485825018127425e-05,1.2574298673027265e-07,0.00014200190819063896,4.1497548374566715e-11,3.8991555695118255e-06,2.11426609049175e-09,2.5896856287341125e-12,7.28474341844011e-11,3.1469023995745044e-09,9.967509256329833e-09,6.426611689546228e-15,5.025329554146105e-07,3.5694619015505253e-07,2.7024811541785222e-09,8.656018200121818e-10,4.111589147409668e-18,1.641797767817664e-07,2.4760928623637234e-10,3.2039757374439646e-16,3.0380340361723374e-09,4.0748859711109035e-11,3.0071271802393995e-08,7.573515025495959e-11,0.7017481684981902,3.040518248912225e-127,2.976688091235367e-09,1.2777231895476297e-06,1.3136970229094975e-08,2.064001730335362e-06
0.01824381401675055,0.6460364446646456,513.8923525775944,0.6455642906152214,0.011062113122595802,4.1231581355279094e-07,1.699052354791948e-07,0.1738863100151852,2.3570453934724914e-06,0.02465388521168902,7.580268460497472e-05,1.8642206830612454e-05,3.731991493148322e-20,3.0921471878930946e-15,6.660481559198072e-10,5.245183290249398e-11,9.238524047559764e-06,0.08162107128372084,0.004904182349458388,0.0015960723449986165,3.2375223131859994e-09,0.00024569903222991887,8.888094549962084e-11,2.0828406905946093e-05,4.9278926844829724e-05,3.69124354868955e-17,5.79779471005094e-06,1.337044801008042e-11,5.167864579105948e-05,1.3275198878420002e-07,0.00014566020782095926,4.490674831765882e-11,4.008278565454105e-06,2.1730757055489744e-09,2.6863118495946184e-12,7.628006719672855e-11,3.1853487726943726e-09,1.0133970923298596e-08,7.467706406296438e-15,5.164220171414073e-07,3.6012602697044466e-07,2.769045316667151e-09,8.81763591092681e-10,4.8441784845758e-18,1.6810798503696366e-07,2.5320272579516056e-10,3.8068939411462777e-16,3.11259127598084e-09,4.174887732331276e-11,3.0808935630688064e-08,7.765770790392306e-11,0.7016420956907663,3.0949768901562495e-127,3.1680596440433006e-09,1.3204769118144223e-06,1.450516064356507e-08,2.1228291434437485e-06
0.018245441620820202,0.6507526798535368,517.5813179991356,0.640885657520371,0.011117947205303153,4.5596284836929294e-07,1.7808922933991764e-07,0.17360997618640964,2.454166229095561e-06,0.025042948763043017,7.732853809346788e-05,1.882507176409773e-05,4.9849210767230086e-20,3.743910322647327e-15,7.27642372046059e-10,5.7499580829854485e-11,9.66105946785125e-06,0.08141184717735998,0.004997929227196554,0.0016347708075535477,3.4640252148024564e-09,0.00025091114100146965,9.586353262766063e-11,2.1346035410606737e-05,5.0404825616818585e-05,4.427280378233414e-17,5.931892535487791e-06,1.480055787461256e-11,5.28930800358629e-05,1.401304632901181e-07,0.00014939240997247156,4.859280338271833e-11,4.1199249922143054e-06,2.2332118112808263e-09,2.7875151090944266e-12,7.985697294859675e-11,3.2241195409478884e-09,1.0302256308808713e-08,8.666109195287235e-15,5.306523037817233e-07,3.632016633140541e-07,2.8369080004137968e-09,8.981279551325338e-10,5.70478134121546e-18,1.7210799810267282e-07,2.588594836558344e-10,4.518026022346252e-16,3.188599216122742e-09,4.276834559028854e-11,3.1560915323990026e-08,7.962206273503166e-11,0.7015358463928499,3.150091035798375e-127,3.3711265484905305e-09,1.3644305222512537e-06,1.599576383696904e-08,2.183036776422945e-06
0.018247069224889854,0.6555216683611018,521.3110775662668,0.6362231475175382,0.01117380638232438,5.036786317669815e-07,1.8669478721097175e-07,0.17333001369822001,2.5552982582871414e-06,0.02543581055457212,7.886729135575607e-05,1.9006269519879888e-05,6.644295823899293e-20,4.528202075554103e-15,7.949344565969061e-10,6.303103728877577e-11,1.0102888353030595e-05,0.08120027860325732,0.005093014193497886,0.0016742074160556882,3.706379402886086e-09,0.00025619421142484373,1.0343090146987789e-10,2.1867159774583303e-05,5.154736100973737e-05,5.308031070442199e-17,6.068413326343639e-06,1.6382666538797834e-11,5.4129322676905015e-05,1.4789530151319248e-07,0.0001531993169051958,5.257754258861556e-11,4.234140021624439e-06,2.294695332491581e-09,2.893533486719278e-12,8.358325427899467e-11,3.263216365698207e-09,1.0472365419245556e-08,1.0043540350812778e-14,5.452294114948977e-07,3.661683798371488e-07,2.9060845265753445e-09,9.146937790560033e-10,6.7151363535729604e-18,1.7618051197592276e-07,2.645763041617425e-10,5.355567293400633e-16,3.2660752351525225e-09,4.3807496336804465e-11,3.232737764791661e-08,8.162907326823134e-11,0.701429435514943,3.205862241323303e-127,3.586525709492904e-09,1.4096080893199928e-06,1.761740880321382e-08,2.244647706539296e-06
