Grid Points: ,207, Sl= ,0.3005107714454874
x_axis,u,Temperature,rho,Pressure,N2,H2,H,O2,O,H2O,OH,H2O2,HO2,CO,CO2,CH4,CH3,CH3OH,CH2O,C2H6,C2H4,C2H2,w_N2,w_H2,w_H,w_O2,w_O,w_H2O,w_OH,w_H2O2,w_HO2,w_CO,w_CO2,w_CH4,w_CH3,w_CH3OH,w_CH2O,w_C2H6,w_C2H4,w_C2H2,FwRate_1,RvRate_1,NetRate_1,Heat_release
0.010464843749999998,0.6800920041411076,638.1806924038035,0.6531658505240032,129999.99999999999,0.7120336671918526,0.0015825252367730575,1.581815383114351e-08,0.18875174340741047,1.1491561607507988e-08,0.02872298587977836,3.56643266240639e-07,2.1127773796072068e-05,8.338996805003083e-05,0.009716788925529426,0.004358337808617987,0.053080138189924034,1.0658754280902612e-06,0.00025836552861358046,0.0003750483247531809,0.0004476931709470722,0.0004133180264653753,0.00015342073908543495,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,16246577.545902278
0.010470703124999998,0.6990957951654373,655.626905216589,0.6354105909252195,129999.99999999999,0.7120052717821221,0.0016082125935453,2.4372374843352018e-08,0.18712718397454098,1.805242693945999e-08,0.029969294047538404,5.151863564513124e-07,2.1794926029258607e-05,8.972855962263939e-05,0.010295725427109211,0.004685698414777152,0.05243490758216461,1.7747387519228991e-06,0.0002743957670635143,0.00040041447987001295,0.0004830423423157602,0.000438646832305515,0.00016335092109106986,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,23281335.63774186
0.010476562499999998,0.7186778295441145,673.5927344036628,0.618097364435459,129999.99999999999,0.7119828678327967,0.001633914451204167,3.704424405010174e-08,0.18543640185053872,2.82467984074282e-08,0.031249289334776505,7.282120049741645e-07,2.2444292077451533e-05,9.66038637708209e-05,0.01089969538272128,0.005032264744107779,0.051766170318668564,2.852102311046843e-06,0.00029023037178624853,0.0004269905939725477,0.0005206083753995309,0.0004651099563709997,0.00017376302645333638,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,32120649.500571005
0.010482421874999998,0.7388311240648532,692.0707435573885,0.6012373570234549,129999.99999999999,0.7119666659593421,0.0016596235707647615,5.535224104224567e-08,0.18367853561795375,4.376037773369293e-08,0.03256284653985602,1.003967699203787e-06,2.307157818906686e-05,0.00010405680160125163,0.011529142185572223,0.0053986992631217855,0.051073711762125946,4.426719935313218e-06,0.0003055072240964234,0.000454734015302281,0.0005604786444681978,0.0004927276479360219,0.00018466938941372142,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,42598138.220272765
0.010488281249999998,0.7595477305949241,711.0526045055249,0.5848386538809004,129999.99999999999,0.7119568688434599,0.0016853334524593604,8.107712631604281e-08,0.18185285749250107,6.681503302759256e-08,0.033909807907304475,1.347105074729412e-06,2.3671954433343625e-05,0.00011208489260302381,0.01218449511486905,0.00578566318912155,0.05035734241590642,6.642396196404901e-06,0.00031984787882594095,0.0004835494665582481,0.0006027383929389968,0.0005215189883657961,0.00019608261721904455,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,54283653.03827884
0.010491210937499999,0.7701179287016902,720.7313435839154,0.5768114931025076,129999.99999999999,0.711954433683117,0.001698275127002345,9.757909682515626e-08,0.18090782988341955,8.234243392757501e-08,0.034600507587337924,1.5453173242328517e-06,2.396196678790775e-05,0.00011631762840622882,0.012524396854771696,0.005988502007741549,0.049987572395458924,8.057582407742055e-06,0.00032658091248140975,0.0004983998224674273,0.0006249487534180489,0.0005364651283410125,0.00020202542797290483,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,60562220.47513165
0.010494140624999999,0.780827447556423,730.5342666489909,0.56890017597305,129999.99999999999,0.7119537145835434,0.001711215443272633,1.167045324545842e-07,0.17994511775489525,1.009243501730065e-07,0.03529971836342728,1.7597673827596299e-06,2.424306498119986e-05,0.00012066319510581645,0.012871132845432955,0.006196902232470408,0.04961158448577607,9.694044913377283e-06,0.000332948478567534,0.0005134564248261267,0.000647806914756703,0.0005517207236332481,0.00020810404810438582,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,66910352.96934508
0.010497070312499999,0.7916751618463201,740.4602177999468,0.5611049755349922,129999.99999999999,0.7119547331988838,0.0017241537107247898,1.3871094721245145e-07,0.1789646673792852,1.2302469665168353e-07,0.036007409442924763,1.9892954828873467e-06,2.4514494091912762e-05,0.00012509956951525322,0.013224755142289438,0.006410951140747026,0.04922936065723728,1.1570675231996038e-05,0.0003389185186168274,0.0005286852874038914,0.0006713213972536802,0.000567288067758835,0.0002143202868588582,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,73248473.76906262
0.010499999999999999,0.8026599668526189,750.5080638802804,0.5534259719732715,129999.99999999999,0.711957509691022,0.001737089269394964,1.6384900154506623e-07,0.17796643286911729,1.4914346444045233e-07,0.03672354773665324,2.2324671403384596e-06,2.477548680705678e-05,0.00012959979289278308,0.013585314602710993,0.006630735869179517,0.04884088434324053,1.3705404324079063e-05,0.0003444668070882701,0.0005440478168366869,0.0006954994049357225,0.0005831694472259538,0.00022067599888443885,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,79509780.77599736
0.010502929687499999,0.8137807896564028,760.6767053268671,0.545863060378957,129999.99999999999,0.7119620626288475,0.0017500214848785174,1.9235917967045257e-07,0.176950374517392,1.798144519498136e-07,0.037448097929720904,2.4876492985180674e-06,2.502527258704107e-05,0.00013413285453435565,0.01395286082326747,0.006856343425947851,0.048446140356714414,1.611494462235215e-05,0.00034957756730257574,0.0005595016201687321,0.0007203464941608148,0.0005993671676392014,0.00022717308916328543,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,85647709.88662311
0.010505859375,0.8250365971633684,770.9650839325504,0.5384159609970521,129999.99999999999,0.7119684089390123,0.0017629497430401203,2.2446970288006461e-07,0.17591645679328016,2.1560258210888298e-07,0.03818102257794486,2.753117521976872e-06,2.5263087308822212e-05,0.00013866493897512312,0.01432744207223683,0.00708786070640297,0.04804511480748166,1.8814611333127407e-05,0.00035424357754918796,0.0005750016426086362,0.0007458662125656323,0.0006158835824244054,0.0002338135178475037,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,91641700.9354889
0.0105087890625,0.8364264003767637,781.3721869671687,0.5310842318216684,129999.99999999999,0.7119765639139478,0.0017758734445971797,2.603959977284982e-07,0.17486464615737113,2.57101161824581e-07,0.03892228222510738,3.027184520450336e-06,2.548818269167531e-05,0.00014316092522038517,0.0147091052186634,0.007325374509184743,0.047637795026214944,2.1818242187173945e-05,0.0003584657715733658,0.0005905015569941403,0.0007720597164302391,0.0006327211228774928,0.00024059930499675754,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,97500565.62402205
0.01051171875,0.8479492547076896,791.8970474503473,0.5238672831578737,129999.99999999999,0.7119865412776869,0.0017887919997048828,3.003418647228266e-07,0.17379490889456473,3.049295027011968e-07,0.039671835533158416,3.308337754330359e-06,2.5699834846566317e-05,0.00014758598986412108,0.015097895659089224,0.0075689715498705465,0.047224169500781565,2.5138227597502113e-05,0.00036225239585172827,0.0006059552881763592,0.0007989253760574473,0.0006498823280158605,0.00024753253524195104,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,103263130.31423758
0.0105146484375,0.8596042564839276,802.538740730276,0.5167643935785589,129999.99999999999,0.7119983533047626,0.0018017048226464177,3.4450230347916806e-07,0.17270720916640053,3.5973134560677556e-07,0.040429639415089556,3.595372608770915e-06,2.5897351420177226e-05,0.000151907154949837,0.015493857242695447,0.007818738469287018,0.04680422783056803,2.878565430091982e-05,0.0003656178319026515,0.0006213185346492453,0.0008264583794841291,0.0006673698726449532,0.00025461536242624627,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,108996255.38554464
0.010517578125,0.8713905361461753,813.296377841307,0.5097747265927984,129999.99999999999,0.7120120109829624,0.001814611326700054,3.930677783792689e-07,0.17160150745710695,4.221745051641432e-07,0.041195649158891116,3.887508122158061e-06,2.6080076998569366e-05,0.00015609463724833688,0.015897032195057115,0.008074761834127663,0.04637796070402183,3.27705559208351e-05,0.0003685812178990786,0.0006365501508630564,0.0008546503446422029,0.0006851865921525165,0.0002618500142986516,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,114790714.94849494
0.0105205078125,0.8833072488595479,824.1690963463095,0.5028973473194098,129999.99999999999,0.7120275242076322,0.0018275109192200667,4.4622958322665915e-07,0.17047775953526503,4.929520720956316e-07,0.04196981853095155,4.18447460781777e-06,2.624739665119148e-05,0.00016012289302047165,0.016307461040118255,0.008337128128296121,0.04594535990417361,3.7102254674601555e-05,0.0003711650076114395,0.0006516132760542144,0.0008834889489814476,0.0007033355027817071,0.00026923879735456723,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,120755677.24186563
0.0105234375,0.8953535633948287,835.1560494938348,0.49613123851899976,129999.99999999999,0.7120449019938615,0.001840402996934448,5.041859006518732e-07,0.16933591598728315,5.727853914253569e-07,0.04275209984845326,4.486566353732054e-06,2.639873769195854e-05,0.0001639713015620395,0.01672518251942716,0.008605923734273694,0.045506418346266356,4.178977091621853e-05,0.000373393588832985,0.0006664761334822867,0.0009129575836982366,0.0007218198164590264,0.0002767841019309814,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,127012620.71643192
0.010529296875,0.919825002025594,857.466487688589,0.48293193959857494,129999.99999999999,0.7120849924192926,0.001865991177553298,6.341822127488545e-07,0.16701349164319818,7.605065370939409e-07,0.04433020494923203,5.104540545462218e-06,2.665041897096717e-05,0.0001710377199700556,0.017576844952638337,0.009159299517601815,0.044615519230339074,5.218588264667417e-05,0.0003768415338419597,0.00069533291796839,0.0009733124632418423,0.0007595492149412113,0.0002922467269658707,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,140584554.1414357
0.01053515625,0.9447992700759722,880.2186807570703,0.4701664008311202,129999.99999999999,0.712132459776506,0.0018915408650155958,7.859028639794064e-07,0.16462001940933754,9.930455425005072e-07,0.04593933540467576,5.761313216394407e-06,2.6833608421710717e-05,0.00017727789661152877,0.018457279992527845,0.009738613267816327,0.04369989013306943,6.40884060813784e-05,0.00037918870446770485,0.0007231586234713042,0.001035800696470506,0.0007986249938803293,0.0003083479561347222,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,156815584.58323014
0.010541015625,0.9702693780389269,903.4055931324217,0.45782427269561143,129999.99999999999,0.7121873641206348,0.0019170467176909912,9.617160939443425e-07,0.16215500161578789,1.2773614637600021e-06,0.04757907005754652,6.479561596172849e-06,2.6945238454114073e-05,0.00018270261930468642,0.01936671044365434,0.01034451117231778,0.04275953164748908,7.759322099821937e-05,0.0003806021671552429,0.0007498964150739199,0.00110011778926121,0.0008390785115913687,0.0003251096175953729,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,176631528.95586205
0.010546874999999999,0.9962275723301949,927.0194813539749,0.4458949788756375,129999.99999999999,0.7122497681141029,0.0019425028018200266,1.1646227779178747e-06,0.1596179511682436,1.6214446037927074e-06,0.04924895664509645,7.2876568212343246e-06,2.698270565488159e-05,0.00018737194287834312,0.020305322097540813,0.010977633484849671,0.04179447854288843,9.282551673454528e-05,0.00038121443433239844,0.000775546714701493,0.001165873278770853,0.0008809433410901337,0.00034255547724492227,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,200856484.33509618
0.010552734374999997,1.022665155383851,951.0517191031403,0.4343678573391614,129999.99999999999,0.7123197394446232,0.0019679024310554852,1.3983705504903712e-06,0.15700843732889308,2.034569533632954e-06,0.05094850323998417,8.218304159741127e-06,2.694377886643985e-05,0.00019137538660246128,0.0212732588325332,0.011638612356440608,0.04080481009753256,0.00010994355068397695,0.00038112364643786627,0.0008001459324196,0.00123258709465963,0.0009242540717916306,0.0003607115481968725,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,230239421.42332235
0.010558593749999998,1.0495723725720567,975.4926877997119,0.4232322457487422,129999.99999999999,0.7123973519627695,0.001993237969100373,1.6675507344751174e-06,0.15432612645583124,2.5275200472625776e-06,0.05267716767707021,9.308052969838529e-06,2.6826521876051963e-05,0.00019481553092574495,0.02227061654332328,0.012328069401007023,0.03979066240383483,0.00012913809032881812,0.00038039789925270657,0.0008237486718723321,0.001299686873728252,0.0009690443916019718,0.00037960646120485566,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,265499441.29716995
0.010564453124999998,1.0769383433515964,1000.3317109521278,0.4124775341706662,129999.99999999999,0.7124826857925279,0.0020185005828738047,1.9776888511546327e-06,0.1515708170949119,3.112777594552961e-06,0.05443434525787064,1.0597700981955675e-05,2.662923744956657e-05,0.0001977959933193242,0.023297435684137013,0.013046612942723806,0.03875224252970049,0.00015062855909656783,0.0003790808362382129,0.0008464150647333942,0.0013665062317642642,0.001015344095116921,0.0003992718968526,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,307366842.9970712
0.010570312499999998,1.1047523337517746,1025.5582364267063,0.40209272137126767,129999.99999999999,0.7125758264484484,0.0020436799102220107,2.3353342639413613e-06,0.1487424740560926,3.804672451180828e-06,0.0562193530119918,1.213335990775412e-05,2.6350437802659692e-05,0.0002004132986253455,0.024353691132978927,0.013794834101581761,0.03768984563863844,0.00017465693106890094,0.00037719700846428793,0.000868202759726994,0.0014322843056353983,0.0010631744904622197,0.00041974305302781926,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,356607958.68139464
0.010576171874999998,1.1329980205516417,1051.156511607049,0.3920685334500663,129999.99999999999,0.7126768634304508,0.0020687637711532644,2.7481516948204265e-06,0.1458412485140576,4.619497097430261e-06,0.05803142017008094,1.3967919355793944e-05,2.598884454963057e-05,0.00020275171932608092,0.025439284878439477,0.014573305670498304,0.03660386944537757,0.00020148023976415948,0.0003747564418304083,0.0008891624038614841,0.0014961676624373511,0.0011125419275715,0.0004410592418745864,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,414042793.0937608
0.010582031249999999,1.1616544810864307,1077.106516665297,0.38239672772928307,129999.99999999999,0.7127858877382879,0.0020937377481110974,3.22501131806975e-06,0.14286750380957872,5.5755855443844866e-06,0.05986967341836991,1.6162645835170247e-05,2.554342418787852e-05,0.00020488013154622937,0.02655403483435806,0.01538257927673376,0.03549483268531575,0.00023136218532588456,0.00037175831911420904,0.000909334991708642,0.001557214913993592,0.0011634287157459308,0.00046326446282912975,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,480545093.9016034
0.010587890624999999,1.1906982506275132,1103.3858873079669,0.3730692239493944,129999.99999999999,0.712902988083286,0.002118584644714452,3.7760741740915535e-06,0.13982184785386118,6.693349653671376e-06,0.06173311743884843,1.878879176449798e-05,2.5013464986812152e-05,0.0002068502327170639,0.027697659746206464,0.016223180784324696,0.034363397401877674,0.0002645638863355978,0.0003681939422854029,0.0009287500480641407,0.001614405000085333,0.0012157812157086903,0.00048640789361870964,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,557031656.2726781
0.010593749999999999,1.2201031209775828,1129.9697422363115,0.36407813789017157,129999.99999999999,0.7130282457249841,0.002143283865130314,4.4128713358639774e-06,0.13670516807338348,7.99525150917132e-06,0.06362061391452302,2.1929141282697448e-05,2.4398698879595945e-05,0.00020869571371254895,0.028869761815315857,0.017095605143124866,0.03321039314423178,0.0003013335006691607,0.0003640491830605506,0.0009474239798699501,0.001666650219715587,0.0012694953121732495,0.000510544233900051,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,644445942.7547562
0.010596679687499999,1.23493299561887,1143.3662770298433,0.35970605198453875,129999.99999999999,0.713094357335086,0.002155641874494641,4.7705416355977205e-06,0.1351111535981472,8.729022714023258e-06,0.06457858285370459,2.3739572228937348e-05,2.4057515714908675e-05,0.00020958265641351118,0.029469866690140872,0.017546619600917104,0.03262269135320155,0.00032126273212890525,0.0003617381977928508,0.0009565361744133142,0.0016906251597788267,0.0012969622344815724,0.0005230826342131505,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,693154929.6703568
0.010599609375,1.2498425860293179,1156.8289275308207,0.3554150556917264,129999.99999999999,0.7131625726136916,0.002167952735427615,5.1548655496512005e-06,0.13349945595584908,9.519044443143003e-06,0.06554218058170691,2.571832969979318e-05,2.369496450098881e-05,0.0002104420628354899,0.030077040116581008,0.018005967108357838,0.03202988183334991,0.00034218197724324926,0.0003592721726072903,0.0009654592855962214,0.0017129029791734887,0.0013247047251423757,0.000535898347709519,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,745022933.7973895
0.01060546875,1.2798824435610998,1183.9393152931148,0.34707318203657445,129999.99999999999,0.7133044846553088,0.002192279222685074,6.003853963071413e-06,0.13024281108051597,1.1267688628015868e-05,0.06747432827037443,3.0197260986453883e-05,2.291110621787979e-05,0.00021206617256848252,0.031305081380433995,0.018944275541469564,0.03083644963719832,0.00038678962044775146,0.00035389995123702596,0.0009826313768077914,0.0017517096220760306,0.001380582109604855,0.0005622310096282799,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,857334221.25392
0.0106083984375,1.2950038353692643,1197.5746876168364,0.34302050711133963,129999.99999999999,0.7133789829984586,0.002204422941816354,6.479763336949915e-06,0.1285800274181892,1.2247179806720545e-05,0.06845336356395265,3.2771363148869206e-05,2.2486259463700804e-05,0.0002128336996908671,0.03193261669415523,0.019428644809218104,0.030229558120318925,0.0004107811678612632,0.00035095714659929373,0.0009909654507116073,0.001768038365276693,0.0014088996025496345,0.0005759229315290468,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,919316140.9586194
0.010611328125,1.3101867385626664,1211.2591228291587,0.3390454652340731,129999.99999999999,0.7134555904709919,0.0022165014962241473,6.990424902272434e-06,0.1269005837953325,1.3297572554809856e-05,0.06943714405223093,3.557890179964862e-05,2.2041223005618096e-05,0.00021356439874032867,0.03256676437917959,0.0199215306040483,0.02961832708287855,0.0004358309666994164,0.00034784943775937997,0.0009990905439916707,0.0017820778588154658,0.0014373089497142868,0.0005899272156524777,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,984901720.1449276
0.0106142578125,1.3254259960439372,1224.9878190621682,0.33514724597627704,129999.99999999999,0.7135343016220751,0.0022285093111249184,7.538120894817624e-06,0.12520480926564473,1.4422903316702207e-05,0.07042540858639265,3.8639289765071286e-05,2.1576511480687748e-05,0.00021425362163494718,0.033207375664452116,0.020422969628180725,0.029002993479123464,0.0004619452052983823,0.00034457455100138845,0.0010069977520839836,0.0017936856665105002,0.0014657452371377145,0.0006042528357754856,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1054186002.9416299
0.0106171875,1.3407162070237029,1238.755761182768,0.33132505596065565,129999.99999999999,0.7136151073466268,0.00224044032841852,8.125231264128259e-06,0.12349306553060597,1.562732494870259e-05,0.07141787834086948,4.1973215276672146e-05,2.1092744043588457e-05,0.00021489604715633324,0.03385428577012997,0.020932993826041534,0.028383813998373794,0.0004891242689577364,0.0003411304450182622,0.0010146764422844857,0.001802724690703261,0.0014941349910228834,0.0006189085622236348,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1127252404.797547
0.0106201171875,1.356051721776986,1252.5577178643898,0.32757811902438483,129999.99999999999,0.7136979944170784,0.0022522879765122495,8.754232185557222e-06,0.1217657485733246,1.691510149719301e-05,0.0724142559007831,4.560269044864056e-05,2.0590652707377087e-05,0.00021548579657757524,0.034507312804558786,0.02145163000168818,0.027761065917809413,0.000517362040110267,0.00033751536626469727,0.001022114182389157,0.0018090646867610395,0.0015223958142436037,0.0006339027708061455,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1204170661.9668453
0.010623046875,1.3714266371512613,1266.3882395160706,0.3239056762396003,129999.99999999999,0.7137829449967366,0.0022640451407447003,9.427693700291542e-06,0.12002329027796772,1.8290602265176393e-05,0.07341422437139049,4.9551096773039195e-05,2.007108986532963e-05,0.00021601655887577118,0.035166256628055274,0.021978899416598394,0.027135047899958086,0.0005466451837448683,0.0003337279043470907,0.001029296688204314,0.0018125838465844451,0.0015504361028459137,0.0006492432127241767,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1284994805.2915268
0.0106259765625,1.386834792941392,1280.2416571683532,0.3203069857926831,129999.99999999999,0.7138699361392745,0.0022757041348869154,1.0148276360931508e-05,0.11826616002259521,1.9758295151985825e-05,0.07441744652059894,5.38432267906421e-05,1.953503465056892e-05,0.00021648172227677122,0.035830897688709694,0.022514817368525116,0.02650608072006186,0.0005769524280792418,0.000329767047133905,0.0010362077936996738,0.0018131704354218904,0.001578154856895629,0.0006649367429423802,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1369761215.117508
0.01062890625,1.4022697692397197,1294.1120824049942,0.31678132272673626,129999.99999999999,0.7139589392797928,0.002287256674259101,1.0918726759145668e-05,0.11649486623310007,2.1322739244547172e-05,0.07542356396664064,5.85053209105244e-05,1.898359777199651e-05,0.00021687450830783052,0.03650099583590917,0.023059392752409393,0.025874507907511723,0.0006082538520046567,0.00032563223516743426,0.001042829446778445,0.0018107244630238832,0.001605441600675684,0.0006809890056128307,28.01348,2.01588,1.00794,31.9988,15.9994,18.01528,17.00734,34.01468,33.00674,28.010399999999997,44.0098,16.04276,15.03482,32.042159999999996,30.02628,30.06964,28.053759999999997,26.037879999999998,0.0,0.0,0.0,1458486812.2368612
